input1,input2,input3,input4,input5,input6,output1,output2,output3,output4,output5,output6,output7,output8,output9
-2.094395102,-2.094395102,-1.256637061,-2.094395102,-0.41887902,0.41887902,0.924844776,-0.168338768,0.341063335,-0.04129765,-0.935864949,-0.349930423,0.378096077,0.30954621,-0.872481805
-2.094395102,-2.094395102,-1.256637061,-2.094395102,-0.41887902,1.256637061,0.365382493,-0.168338768,0.915509526,0.232415462,-0.935864949,-0.264839291,0.901375996,0.30954621,-0.302824136
-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.41887902,-2.094395102,-0.420895188,-0.160641386,-0.892771855,0.516820325,-0.851299646,-0.090474663,-0.745482389,-0.499482991,0.441330658
-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.41887902,-1.256637061,0.381824932,-0.160641386,-0.910167054,0.413056075,-0.851299646,0.323532984,-0.826797678,-0.499482991,-0.258693529
-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.41887902,-0.41887902,0.931876685,-0.160641386,-0.32526941,0.035956599,-0.851299646,0.523446306,-0.360988874,-0.499482991,-0.787530174
-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.41887902,0.41887902,0.86526949,-0.160641386,0.474871619,-0.364936753,-0.851299646,0.376974905,0.34370027,-0.499482991,-0.795227556
-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.41887902,1.256637061,0.226079912,-0.160641386,0.960771679,-0.524337301,-0.851299646,-0.018955413,0.820949614,-0.499482991,-0.27669202
-2.094395102,-2.094395102,-1.256637061,-2.094395102,1.256637061,-2.094395102,-0.340971238,-0.046641368,-0.938915969,0.923489323,-0.203396347,-0.325265118,-0.175801269,-0.977984923,0.112425109
-2.094395102,-2.094395102,-1.256637061,-2.094395102,1.256637061,-1.256637061,0.469596253,-0.046641368,-0.881648423,0.85965406,-0.203396347,0.468641466,-0.201182148,-0.977984923,-0.055418722
-2.094395102,-2.094395102,-1.256637061,-2.094395102,1.256637061,-0.41887902,0.969413689,-0.046641368,-0.240959918,0.226952362,-0.203396347,0.952429814,-0.093432997,-0.977984923,-0.186589835
-2.094395102,-2.094395102,-1.256637061,-2.094395102,1.256637061,0.41887902,0.827732486,-0.046641368,0.55918111,-0.555932517,-0.203396347,0.805958413,0.076144393,-0.977984923,-0.194287217
-2.094395102,-2.094395102,-1.256637061,-2.094395102,1.256637061,1.256637061,0.138308592,-0.046641368,0.989290309,-0.970935286,-0.203396347,0.126153068,0.195334084,-0.977984923,-0.073417212
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-2.094395102,-2.094395102,-0.779867525,-0.548489323,-0.301605879,-0.60692251,0.544714413,0.578732473,-0.153139512,0.634386058,-0.757695598
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-2.094395102,-1.256637061,-0.297696382,-0.548489323,-0.781368241,-0.836192469,0.544714413,-0.063783712,0.460607228,0.634386058,-0.620802151
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-2.094395102,-0.41887902,0.381472005,-0.548489323,-0.74406893,-0.512121438,0.544714413,-0.664091741,0.7695523,0.634386058,-0.073099842
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-2.094395102,0.41887902,0.808205569,-0.548489323,-0.214390348,0.150840212,0.544714413,-0.824944506,0.569254766,0.634386058,0.522975468
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-2.094395102,1.256637061,0.70011816,-0.548489323,0.457158643,0.713985044,0.544714413,-0.439899494,-0.007740726,0.634386058,0.772977626
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-1.256637061,-2.094395102,-0.276555056,-0.756851502,-0.592193469,-0.723966624,-0.241160519,0.646307923,-0.631972807,0.60746803,-0.481241066
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-1.256637061,-1.256637061,0.25503406,-0.756851502,-0.601775234,-0.964728615,-0.241160519,-0.105547638,-0.065240539,0.60746803,-0.791660448
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-1.256637061,-0.41887902,0.617857246,-0.756851502,-0.213138985,-0.567092262,-0.241160519,-0.787558233,0.544663924,0.60746803,-0.578207405
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-1.256637061,0.41887902,0.571820327,-0.756851502,0.316539597,0.205811036,-0.241160519,-0.948410998,0.794143142,0.60746803,0.017867905
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-1.256637061,1.256637061,0.147387719,-0.756851502,0.63675165,0.842521189,-0.241160519,-0.48166342,0.518107041,0.60746803,0.602119329
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.41887902,-2.094395102,0.194324932,-0.464375687,-0.864056157,-0.296509228,-0.867450182,0.399515281,-0.935050853,0.178564844,-0.306258875
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.41887902,-1.256637061,0.772147622,-0.464375687,-0.433754852,-0.495301113,-0.867450182,0.046978603,-0.398076447,0.178564844,-0.89980539
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.41887902,-0.41887902,0.83901028,-0.464375687,0.283578862,-0.36633304,-0.867450182,-0.336645638,0.402320585,0.178564844,-0.897915777
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.41887902,0.41887902,0.350667293,-0.464375687,0.813257444,0.005051814,-0.867450182,-0.497498403,0.936486481,0.178564844,-0.301840467
-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.41887902,1.256637061,-0.369725843,-0.464375687,0.804772031,0.373093688,-0.867450182,-0.329137179,0.850942948,0.178564844,0.493974387
-2.094395102,-2.094395102,-1.256637061,-1.256637061,0.41887902,-2.094395102,0.321172887,0.135395532,-0.937291858,0.392584538,-0.919714413,0.001666809,-0.861815152,-0.368501625,-0.348541526
-2.094395102,-2.094395102,-1.256637061,-1.256637061,0.41887902,-1.256637061,0.911450203,0.135395532,-0.3884927,0.261451649,-0.919714413,0.292862481,-0.317650064,-0.368501625,-0.873673274
-2.094395102,-2.094395102,-1.256637061,-1.256637061,0.41887902,-0.41887902,0.898585566,0.135395532,0.417387146,-0.042693937,-0.919714413,0.39025969,0.436716393,-0.368501625,-0.820661529
-2.094395102,-2.094395102,-1.256637061,-1.256637061,0.41887902,0.41887902,0.291092007,0.135395532,0.947065728,-0.318587289,-0.919714413,0.229406925,0.902090673,-0.368501625,-0.224586219
-2.094395102,-2.094395102,-1.256637061,-1.256637061,0.41887902,1.256637061,-0.509028424,0.135395532,0.850034184,-0.383659075,-0.919714413,-0.083253301,0.770516566,-0.368501625,0.520106503
-2.094395102,-2.094395102,-1.256637061,-1.256637061,1.256637061,-2.094395102,0.020048597,0.645570276,-0.763437667,0.887314602,-0.363367944,-0.283965726,-0.460728608,-0.671716276,-0.58010895
-2.094395102,-2.094395102,-1.256637061,-1.256637061,1.256637061,-1.256637061,0.580759882,0.645570276,-0.495940498,0.804757018,-0.363367944,0.469393097,0.122817352,-0.671716276,-0.730556735
-2.094395102,-2.094395102,-1.256637061,-1.256637061,1.256637061,-0.41887902,0.757159827,0.645570276,0.099739735,0.1896605,-0.363367944,0.912136301,0.625090306,-0.671716276,-0.397566792
-2.094395102,-2.094395102,-1.256637061,-1.256637061,1.256637061,0.41887902,0.432517746,0.645570276,0.629418317,-0.550941726,-0.363367944,0.751283536,0.71371676,-0.671716276,0.198508518
-2.094395102,-2.094395102,-1.256637061,-1.256637061,1.256637061,1.256637061,-0.178338103,0.645570276,0.742586385,-0.926964444,-0.363367944,0.093277315,0.33004915,-0.671716276,0.663223042
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-2.094395102,-2.094395102,-0.50208411,-0.756280453,0.41946564,-0.60908301,0.653563878,0.449301841,-0.61394579,-0.02990208,-0.788781613
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-2.094395102,-1.256637061,-0.647683565,-0.756280453,-0.09244391,-0.741452422,0.653563878,-0.151995274,0.175369055,-0.02990208,-0.984048556
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-2.094395102,-0.41887902,-0.364685683,-0.756280453,-0.543179739,-0.383174008,0.653563878,-0.652711221,0.848635394,-0.02990208,-0.528132401
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-2.094395102,0.41887902,0.15963886,-0.756280453,-0.634472467,0.22866551,0.653563878,-0.721502836,0.960326777,-0.02990208,0.277269448
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-2.094395102,1.256637061,0.578324178,-0.756280453,-0.305910153,0.689188191,0.653563878,-0.312848039,0.436532683,-0.02990208,0.899191349
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-1.256637061,-2.094395102,0.169334916,-0.985044703,0.031821685,-0.814188191,-0.121623619,0.567719372,-0.555358692,-0.122043552,-0.82260689
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-1.256637061,-1.256637061,0.089659054,-0.985044703,0.14713323,-0.966695951,-0.121623619,-0.225181333,0.239708555,-0.122043552,-0.963143385
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-1.256637061,-0.41887902,-0.049347681,-0.985044703,0.165081009,-0.479503506,-0.121623619,-0.869070816,0.876151354,-0.122043552,-0.466330545
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-1.256637061,0.41887902,-0.155699142,-0.985044703,0.073788282,0.324995008,-0.121623619,-0.937862431,0.932810818,-0.122043552,0.339071305
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-1.256637061,1.256637061,-0.159018441,-0.985044703,-0.066333014,0.91443172,-0.121623619,-0.386034098,0.372193183,-0.122043552,0.92009652
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.41887902,-2.094395102,0.765830557,-0.561966666,-0.312565234,-0.452533395,-0.816328049,0.358917878,-0.456855651,-0.133424072,-0.879477647
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.41887902,-1.256637061,0.744721901,-0.561966666,0.359976051,-0.569531909,-0.816328049,-0.096134913,0.347883164,-0.133424072,-0.927995324
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.41887902,-0.41887902,0.230801877,-0.561966666,0.79430722,-0.309649068,-0.816328049,-0.487571503,0.922414195,-0.133424072,-0.362422501
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.41887902,0.41887902,-0.4358487,-0.561966666,0.703014493,0.155140571,-0.816328049,-0.556363119,0.886547976,-0.133424072,0.442979349
-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.41887902,1.256637061,-0.814081288,-0.561966666,0.146509807,0.517267677,-0.816328049,-0.256987678,0.264018574,-0.133424072,0.955244581
-2.094395102,-2.094395102,-1.256637061,-0.41887902,0.41887902,-2.094395102,0.892678511,0.232986511,-0.385800934,0.236560372,-0.970836546,-0.038930593,-0.38361995,-0.056512708,-0.921760298
-2.094395102,-2.094395102,-1.256637061,-0.41887902,0.41887902,-1.256637061,0.884024482,0.232986511,0.405238203,0.187220854,-0.970836546,0.149748965,0.428309547,-0.056512708,-0.901863208
-2.094395102,-2.094395102,-1.256637061,-0.41887902,0.41887902,-0.41887902,0.290377164,0.232986511,0.928115504,0.013990035,-0.970836546,0.239333825,0.956810003,-0.056512708,-0.285168252
-2.094395102,-2.094395102,-1.256637061,-0.41887902,0.41887902,0.41887902,-0.495423987,0.232986511,0.836822776,-0.168498532,-0.970836546,0.170542209,0.852152168,-0.056512708,0.520233597
-2.094395102,-2.094395102,-1.256637061,-0.41887902,0.41887902,1.256637061,-0.953383869,0.232986511,0.19177196,-0.239485086,-0.970836546,-0.0111038,0.183592191,-0.056512708,0.981376697
-2.094395102,-2.094395102,-1.256637061,-0.41887902,1.256637061,-2.094395102,0.465938568,0.873763477,-0.139422513,0.797093035,-0.482904845,-0.362554277,-0.384114493,0.057795306,-0.921474774
-2.094395102,-2.094395102,-1.256637061,-0.41887902,1.256637061,-1.256637061,0.415384876,0.873763477,0.252967965,0.802789681,-0.482904845,0.349759401,0.427766446,0.057795306,-0.902039672
-2.094395102,-2.094395102,-1.256637061,-0.41887902,1.256637061,-0.41887902,0.0899549,0.873763477,0.477959729,0.277249257,-0.482904845,0.830623718,0.956577736,0.057795306,-0.285689932
-2.094395102,-2.094395102,-1.256637061,-0.41887902,1.256637061,0.41887902,-0.295001723,0.873763477,0.386667001,-0.431757754,-0.482904845,0.761832103,0.852384435,0.057795306,0.519711918
-2.094395102,-2.094395102,-1.256637061,-0.41887902,1.256637061,1.256637061,-0.484744263,0.873763477,0.039501721,-0.855053913,-0.482904845,0.188906636,0.184135292,0.057795306,0.981200233
-2.094395102,-2.094395102,-1.256637061,0.41887902,-2.094395102,-2.094395102,0.018584906,-0.404036187,0.914554187,-0.693648314,0.653563878,0.302830439,-0.720074037,-0.640007045,-0.268112597
-2.094395102,-2.094395102,-1.256637061,0.41887902,-2.094395102,-1.256637061,-0.667210482,-0.404036187,0.625767475,-0.689188191,0.653563878,-0.312848039,-0.282577088,-0.640007045,-0.714521639
-2.094395102,-2.094395102,-1.256637061,0.41887902,-2.094395102,-0.41887902,-0.911486815,-0.404036187,-0.077113847,-0.22866551,0.653563878,-0.721502836,0.34191208,-0.640007045,-0.688103998
-2.094395102,-2.094395102,-1.256637061,0.41887902,-2.094395102,0.41887902,-0.552596968,-0.404036187,-0.728965946,0.383174008,0.653563878,-0.652711221,0.740144763,-0.640007045,-0.206341252
-2.094395102,-2.094395102,-1.256637061,0.41887902,-2.094395102,1.256637061,0.171967726,-0.404036187,-0.898433003,0.741452422,0.653563878,-0.151995274,0.648594948,-0.640007045,0.411965504
-2.094395102,-2.094395102,-1.256637061,0.41887902,-1.256637061,-2.094395102,0.405032334,-0.598215168,0.69143866,-0.898753494,-0.121623619,0.421247971,-0.167901654,-0.79205196,-0.586909471
-2.094395102,-2.094395102,-1.256637061,0.41887902,-1.256637061,-1.256637061,-0.242819531,-0.598215168,0.763660453,-0.91443172,-0.121623619,-0.386034098,0.323810601,-0.79205196,-0.517494335
-2.094395102,-2.094395102,-1.256637061,0.41887902,-1.256637061,-0.41887902,-0.729988294,-0.598215168,0.330538504,-0.324995008,-0.121623619,-0.937862431,0.601244821,-0.79205196,-0.105633126
-2.094395102,-2.094395102,-1.256637061,0.41887902,-1.256637061,0.41887902,-0.734095489,-0.598215168,-0.321313594,0.479503506,-0.121623619,-0.869070816,0.480812022,-0.79205196,0.37612962
-2.094395102,-2.094395102,-1.256637061,0.41887902,-1.256637061,1.256637061,-0.252423225,-0.598215168,-0.760540024,0.966695951,-0.121623619,-0.225181333,0.042207259,-0.79205196,0.608992807
-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.41887902,-2.094395102,0.788586291,-0.396531969,0.46999368,-0.537098698,-0.816328049,0.212446477,0.299427204,-0.419965372,-0.856721912
-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.41887902,-1.256637061,0.178393852,-0.396531969,0.900520978,-0.517267677,-0.816328049,-0.256987678,0.837024363,-0.419965372,-0.350741075
-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.41887902,-0.41887902,-0.549848719,-0.396531969,0.735138616,-0.155140571,-0.816328049,-0.556363119,0.820730035,-0.419965372,0.387338736
-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.41887902,0.41887902,-0.914235065,-0.396531969,0.083286518,0.309649068,-0.816328049,-0.487571503,0.261326809,-0.419965372,0.869101481
-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.41887902,1.256637061,-0.673636608,-0.396531969,-0.6236795,0.569531909,-0.816328049,-0.096134913,-0.471006503,-0.419965372,0.775746067
-2.094395102,-2.094395102,-1.256637061,0.41887902,0.41887902,-2.094395102,0.915434246,0.067551814,0.396757979,0.151995069,-0.970836546,-0.185401995,0.372662905,0.230028592,-0.899004564
-2.094395102,-2.094395102,-1.256637061,0.41887902,0.41887902,-1.256637061,0.317696433,0.067551814,0.94578313,0.239485086,-0.970836546,-0.0111038,0.917450745,0.230028592,-0.32460896
-2.094395102,-2.094395102,-1.256637061,0.41887902,0.41887902,-0.41887902,-0.490273432,0.067551814,0.868946899,0.168498532,-0.970836546,0.170542209,0.855125842,0.230028592,0.464592984
-2.094395102,-2.094395102,-1.256637061,0.41887902,0.41887902,0.41887902,-0.973810351,0.067551814,0.217094801,-0.013990035,-0.970836546,0.239333825,0.226931001,0.230028592,0.94635573
-2.094395102,-2.094395102,-1.256637061,0.41887902,0.41887902,1.256637061,-0.812939189,0.067551814,-0.578417347,-0.187220854,-0.970836546,0.149748965,-0.551432885,0.230028592,0.801878183
-2.094395102,-2.094395102,-1.256637061,0.41887902,1.256637061,-2.094395102,0.701635987,0.486933942,0.520194461,0.712527732,-0.482904845,-0.509025679,0.003342545,0.727803715,-0.685777355
-2.094395102,-2.094395102,-1.256637061,0.41887902,1.256637061,-1.256637061,0.082906291,0.486933942,0.869495189,0.855053913,-0.482904845,0.188906636,0.511868492,0.727803715,-0.456390622
-2.094395102,-2.094395102,-1.256637061,0.41887902,1.256637061,-0.41887902,-0.590685713,0.486933942,0.643417224,0.431757754,-0.482904845,0.761832103,0.681671204,0.727803715,0.075007487
-2.094395102,-2.094395102,-1.256637061,0.41887902,1.256637061,0.41887902,-0.87339807,0.486933942,-0.008434874,-0.277249257,-0.482904845,0.830623718,0.40038564,0.727803715,0.556770233
-2.094395102,-2.094395102,-1.256637061,0.41887902,1.256637061,1.256637061,-0.578149047,0.486933942,-0.654705289,-0.802789681,-0.482904845,0.349759401,-0.145850632,0.727803715,0.67009652
-2.094395102,-2.094395102,-1.256637061,1.256637061,-2.094395102,-2.094395102,0.43759264,0.275149781,0.856040466,-0.804658278,0.544714413,0.236244075,-0.401295075,-0.792198716,0.459764567
-2.094395102,-2.094395102,-1.256637061,1.256637061,-2.094395102,-1.256637061,-0.343355415,0.275149781,0.897997582,-0.713985044,0.544714413,-0.439899494,-0.610190476,-0.792198716,0.009422185
-2.094395102,-2.094395102,-1.256637061,1.256637061,-2.094395102,-0.41887902,-0.897091873,0.275149781,0.345714867,-0.150840212,0.544714413,-0.824944506,-0.415299171,-0.792198716,-0.447155222
-2.094395102,-2.094395102,-1.256637061,1.256637061,-2.094395102,0.41887902,-0.857187843,0.275149781,-0.435340785,0.512121438,0.544714413,-0.664091741,0.054411703,-0.792198716,-0.607832675
-2.094395102,-2.094395102,-1.256637061,1.256637061,-2.094395102,1.256637061,-0.25004937,0.275149781,-0.928314554,0.836192469,0.544714413,-0.063783712,0.488116243,-0.792198716,-0.366283671
-2.094395102,-2.094395102,-1.256637061,1.256637061,-1.256637061,-2.094395102,0.274567077,0.147656995,0.950163319,-0.921702392,-0.241160519,0.303819526,0.274002957,-0.959186643,0.069881067
-2.094395102,-2.094395102,-1.256637061,1.256637061,-1.256637061,-1.256637061,-0.522387719,0.147656995,0.83982646,-0.842521189,-0.241160519,-0.48166342,0.131412012,-0.959186643,0.25038344
-2.094395102,-2.094395102,-1.256637061,1.256637061,-1.256637061,-0.41887902,-0.973658299,0.147656995,0.173743858,-0.205811036,-0.241160519,-0.948410998,-0.098139359,-0.959186643,0.26519738
-2.094395102,-2.094395102,-1.256637061,1.256637061,-1.256637061,0.41887902,-0.780621417,0.147656995,-0.607311794,0.567092262,-0.241160519,-0.787558233,-0.262748109,-0.959186643,0.104519927
-2.094395102,-2.094395102,-1.256637061,1.256637061,-1.256637061,1.256637061,-0.071017065,0.147656995,-0.986485676,0.964728615,-0.241160519,-0.105547638,-0.253486244,-0.959186643,-0.125322416
-2.094395102,-2.094395102,-1.256637061,1.256637061,-0.41887902,-2.094395102,0.247533784,-0.077546152,0.965770998,-0.494244997,-0.867450182,0.057026884,0.833336012,-0.491443564,-0.253050023
-2.094395102,-2.094395102,-1.256637061,1.256637061,-0.41887902,-1.256637061,-0.552075289,-0.077546152,0.830180384,-0.373093688,-0.867450182,-0.329137179,0.745663447,-0.491443564,0.44996583
-2.094395102,-2.094395102,-1.256637061,1.256637061,-0.41887902,-0.41887902,-0.986354729,-0.077546152,0.145227209,-0.005051814,-0.867450182,-0.497498403,0.164556456,-0.491443564,0.85522184
-2.094395102,-2.094395102,-1.256637061,1.256637061,-0.41887902,0.41887902,-0.767924987,-0.077546152,-0.635828442,0.36633304,-0.867450182,-0.336645638,-0.525443924,-0.491443564,0.694544387
-2.094395102,-2.094395102,-1.256637061,1.256637061,-0.41887902,1.256637061,-0.041329496,-0.077546152,-0.996131752,0.495301113,-0.867450182,0.046978603,-0.867737679,-0.491443564,0.074259974
